"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Model","Chain","Cluster_plt","Ontology"
"313","K16
(23)","GO:0016020","membrane",0.826086956521739,"163/550",1.13823021019046e-07,1.93499135732378e-06,1.72531737123606e-06,"852129/856595/853434/854499/853690/852857/855458/854170/851464/855416/856313/852543/856854/851462/853861/852303/851055/854248/850519",19,"K16 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,16,"CC"
"314","K16
(23)","GO:0000139","Golgi membrane",0.173913043478261,"12/550",0.000927051063302639,0.00787993403807243,0.00702607121660948,"852129/853690/855458/852303",4,"K16 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,16,"CC"
"315","K17
(21)","GO:0005856","cytoskeleton",0.619047619047619,"79/550",3.45938425362023e-07,2.66372587528757e-05,1.63865569908327e-05,"852099/851691/852787/851957/850639/853041/854555/856458/856577/855555/852249/856263/856648",13,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"316","K17
(21)","GO:0015630","microtubule cytoskeleton",0.476190476190476,"57/550",9.5256978686078e-06,0.0003667393679414,0.000225608633730185,"852099/851691/852787/851957/853041/854555/856577/852249/856263/856648",10,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"317","K17
(21)","GO:0099080","supramolecular complex",0.380952380952381,"43/550",6.90647732585456e-05,0.001772662513636,0.00109049641987177,"852099/853100/852787/853041/856577/852249/856263/856648",8,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"318","K17
(21)","GO:0043228","non-membrane-bounded organelle",0.761904761904762,"219/550",0.000632347549457576,0.00973815226164668,0.00599066099486125,"852099/853100/851691/852787/855636/851957/850639/853041/854555/856458/856577/855555/855976/852249/856263/856648",16,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"319","K17
(21)","GO:0043232","intracellular non-membrane-bounded organelle",0.761904761904762,"219/550",0.000632347549457576,0.00973815226164668,0.00599066099486125,"852099/853100/851691/852787/855636/851957/850639/853041/854555/856458/856577/855555/855976/852249/856263/856648",16,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"320","K17
(21)","GO:0005819","spindle",0.285714285714286,"33/550",0.000834548709599368,0.0107100417731919,0.00658854244420554,"851691/853041/856577/852249/856263/856648",6,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"321","K17
(21)","GO:0005816","spindle pole body",0.285714285714286,"37/550",0.00158718285358435,0.0157315823354553,0.0096776651414284,"852787/851957/853041/854555/856577/856263",6,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"322","K17
(21)","GO:0005815","microtubule organizing center",0.285714285714286,"38/550",0.00183875637687139,0.0157315823354553,0.0096776651414284,"852787/851957/853041/854555/856577/856263",6,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"323","K17
(21)","GO:0000776","kinetochore",0.19047619047619,"21/550",0.00617728725960692,0.0250342694205123,0.0154004391513746,"853100/852787/853041/856648",4,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"324","K17
(21)","GO:0000777","condensed chromosome kinetochore",0.19047619047619,"21/550",0.00617728725960692,0.0250342694205123,0.0154004391513746,"853100/852787/853041/856648",4,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"325","K17
(21)","GO:0000778","condensed nuclear chromosome kinetochore",0.19047619047619,"21/550",0.00617728725960692,0.0250342694205123,0.0154004391513746,"853100/852787/853041/856648",4,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"326","K17
(21)","GO:0000779","condensed chromosome, centromeric region",0.19047619047619,"21/550",0.00617728725960692,0.0250342694205123,0.0154004391513746,"853100/852787/853041/856648",4,"K17 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,17,"CC"
"327","K18
(8)","GO:0000788","nuclear nucleosome",1,"10/550",2.28056389354179e-16,5.70140973385446e-15,1.44035614328955e-15,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"328","K18
(8)","GO:0000786","nucleosome",1,"11/550",8.36206760965323e-16,1.04525845120665e-14,2.64065292936418e-15,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"329","K18
(8)","GO:0044815","DNA packaging complex",1,"13/550",6.52241273552956e-15,5.43534394627463e-14,1.37313952326938e-14,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"330","K18
(8)","GO:0000790","nuclear chromatin",1,"30/550",2.96621542813512e-11,1.48310771406756e-10,3.74679843553910e-11,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"331","K18
(8)","GO:0032993","protein-DNA complex",1,"30/550",2.96621542813512e-11,1.48310771406756e-10,3.74679843553910e-11,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"332","K18
(8)","GO:0031298","replication fork protection complex",0.75,"18/550",1.33745690116368e-08,4.77663178987029e-08,1.20672803112513e-08,"852284/851811/852295/851810/852283/852294",6,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"333","K18
(8)","GO:0000228","nuclear chromosome",1,"94/550",5.64135811378432e-07,1.56704392049564e-06,3.95884779914689e-07,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"334","K18
(8)","GO:0005657","replication fork",0.75,"34/550",9.19784017862001e-07,2.299460044655e-06,5.80916221807579e-07,"852284/851811/852295/851810/852283/852294",6,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"335","K18
(8)","GO:0005694","chromosome",1,"121/550",4.55985817139368e-06,1.03633140258947e-05,2.61810038548919e-06,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"336","K18
(8)","GO:0031981","nuclear lumen",1,"142/550",1.69993310033786e-05,3.54152729237053e-05,8.94701631756766e-06,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"337","K18
(8)","GO:0032991","protein-containing complex",1,"179/550",0.000113039446272432,0.000176624134800676,4.46208340549075e-05,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"338","K18
(8)","GO:0043228","non-membrane-bounded organelle",1,"219/550",0.000584374152059878,0.00081163076674983,0.000205043562126273,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"339","K18
(8)","GO:0043232","intracellular non-membrane-bounded organelle",1,"219/550",0.000584374152059878,0.00081163076674983,0.000205043562126273,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"340","K18
(8)","GO:0005634","nucleus",1,"295/550",0.0065510413781633,0.00861979128705697,0.00217763148304597,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K18 (8)","Bayesian",676000,676,"Bayesian: chain 2",2,18,"CC"
"341","K19
(9)","GO:0099080","supramolecular complex",0.444444444444444,"43/550",0.00307425360908652,0.0261548901669597,0.0214133603706103,"856738/850447/853814/855238",4,"K19 (9)","Bayesian",676000,676,"Bayesian: chain 2",2,19,"CC"
"342","K19
(9)","GO:0000776","kinetochore",0.333333333333333,"21/550",0.00348731868892796,0.0261548901669597,0.0214133603706103,"856738/850447/853814",3,"K19 (9)","Bayesian",676000,676,"Bayesian: chain 2",2,19,"CC"
"343","K19
(9)","GO:0000777","condensed chromosome kinetochore",0.333333333333333,"21/550",0.00348731868892796,0.0261548901669597,0.0214133603706103,"856738/850447/853814",3,"K19 (9)","Bayesian",676000,676,"Bayesian: chain 2",2,19,"CC"
"344","K19
(9)","GO:0000778","condensed nuclear chromosome kinetochore",0.333333333333333,"21/550",0.00348731868892796,0.0261548901669597,0.0214133603706103,"856738/850447/853814",3,"K19 (9)","Bayesian",676000,676,"Bayesian: chain 2",2,19,"CC"
"345","K19
(9)","GO:0000779","condensed chromosome, centromeric region",0.333333333333333,"21/550",0.00348731868892796,0.0261548901669597,0.0214133603706103,"856738/850447/853814",3,"K19 (9)","Bayesian",676000,676,"Bayesian: chain 2",2,19,"CC"
"346","K20
(19)","GO:0005819","spindle",0.368421052631579,"33/550",4.41879690748636e-05,0.00241813624582954,0.00180040952834548,"855597/850734/852216/853513/855859/854240/854889",7,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"347","K20
(19)","GO:0000922","spindle pole",0.263157894736842,"16/550",9.70978259796917e-05,0.00241813624582954,0.00180040952834548,"855597/850734/853513/854240/854889",5,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"348","K20
(19)","GO:0005816","spindle pole body",0.368421052631579,"37/550",9.8204208369121e-05,0.00241813624582954,0.00180040952834548,"855597/850734/852216/853513/855859/854240/854889",7,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"349","K20
(19)","GO:0005815","microtubule organizing center",0.368421052631579,"38/550",0.000117957865650221,0.00241813624582954,0.00180040952834548,"855597/850734/852216/853513/855859/854240/854889",7,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"350","K20
(19)","GO:0099080","supramolecular complex",0.368421052631579,"43/550",0.000271981542028981,0.00446049728927529,0.00332103777635387,"855144/855597/850734/852216/855859/854240/854889",7,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"351","K20
(19)","GO:0015630","microtubule cytoskeleton",0.368421052631579,"57/550",0.00167109476136295,0.0162666807552096,0.0121112642336605,"855597/850734/852216/853513/855859/854240/854889",7,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"352","K20
(19)","GO:0000776","kinetochore",0.210526315789474,"21/550",0.00420879374426897,0.0215700679393785,0.0160598708662895,"855144/850734/855859/854240",4,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"353","K20
(19)","GO:0000777","condensed chromosome kinetochore",0.210526315789474,"21/550",0.00420879374426897,0.0215700679393785,0.0160598708662895,"855144/850734/855859/854240",4,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"354","K20
(19)","GO:0000778","condensed nuclear chromosome kinetochore",0.210526315789474,"21/550",0.00420879374426897,0.0215700679393785,0.0160598708662895,"855144/850734/855859/854240",4,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"355","K20
(19)","GO:0000779","condensed chromosome, centromeric region",0.210526315789474,"21/550",0.00420879374426897,0.0215700679393785,0.0160598708662895,"855144/850734/855859/854240",4,"K20 (19)","Bayesian",676000,676,"Bayesian: chain 2",2,20,"CC"
"356","K27
(28)","GO:0005730","nucleolus",0.321428571428571,"31/550",5.72192239681259e-06,0.000349037266205568,0.000331269191394413,"855738/856553/851240/850551/855613/854448/856557/851779/855273",9,"K27 (28)","Bayesian",676000,676,"Bayesian: chain 2",2,27,"CC"
"357","K30
(23)","GO:1990904","ribonucleoprotein complex",0.521739130434783,"20/550",1.03075964921623e-13,2.61561809946915e-12,1.95394221352534e-12,"854221/852569/853048/853956/850689/855408/851924/854497/851208/856228/851403/851656",12,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"CC"
"358","K30
(23)","GO:0030684","preribosome",0.478260869565217,"16/550",1.68749554804461e-13,2.61561809946915e-12,1.95394221352534e-12,"854221/852569/853048/853956/850689/855408/851924/851208/856228/851403/851656",11,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"CC"
"359","K30
(23)","GO:0005730","nucleolus",0.521739130434783,"31/550",9.32169182692194e-11,9.63241488781934e-10,7.19569193657132e-10,"854221/853048/853784/853956/855408/851924/850982/854021/851208/856228/851403/851656",12,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"CC"
"360","K30
(23)","GO:0005634","nucleus",0.869565217391304,"295/550",0.00065450799979472,0.00507243699840908,0.0037892568409168,"854221/853048/853784/855571/851497/853956/850689/851583/855581/855408/854268/851924/850982/854021/854497/851208/856228/851403/851656/852076",20,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"CC"
"361","K30
(23)","GO:0031981","nuclear lumen",0.521739130434783,"142/550",0.00519023070157875,0.0321794303497882,0.0240389632494174,"854221/853048/853784/853956/855408/851924/850982/854021/851208/856228/851403/851656",12,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"CC"
"362","K30
(23)","GO:0032991","protein-containing complex",0.565217391304348,"179/550",0.0133447260238208,0.0459651674153829,0.0343373067279601,"854221/852569/853048/855571/853956/850689/855408/851924/854497/851208/856228/851403/851656",13,"K30 (23)","Bayesian",676000,676,"Bayesian: chain 2",2,30,"CC"
"363","K32
(21)","GO:0005654","nucleoplasm",0.285714285714286,"25/550",0.00016234740710697,0.00995500539975596,0.00822194777955553,"850409/852501/852673/852258/856680/850980",6,"K32 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,32,"CC"
"364","K32
(21)","GO:0031298","replication fork protection complex",0.238095238095238,"18/550",0.000306307858454029,0.00995500539975596,0.00822194777955553,"852501/852673/852258/856680/850980",5,"K32 (21)","Bayesian",676000,676,"Bayesian: chain 2",2,32,"CC"
"365","K2
(8)","GO:0005933","cellular bud",0.75,"73/550",0.000101947407693882,0.00407789630775528,0.00354133100410327,"855389/855804/854437/853650/855945/851375",6,"K2 (8)","Bayesian",676000,676,"Bayesian: chain 3",3,2,"CC"
"366","K3
(12)","GO:0005739","mitochondrion",0.5,"65/550",0.00113725020620379,0.0386665070109289,0.0383073753668646,"854556/854529/855447/856314/850614/856044",6,"K3 (12)","Bayesian",676000,676,"Bayesian: chain 3",3,3,"CC"
"367","K5
(6)","GO:0005618","cell wall",0.666666666666667,"30/550",0.000100854639495784,0.000836968350286862,0.000486079622671136,"850891/853693/850812/856893",4,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"CC"
"368","K5
(6)","GO:0009277","fungal-type cell wall",0.666666666666667,"30/550",0.000100854639495784,0.000836968350286862,0.000486079622671136,"850891/853693/850812/856893",4,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"CC"
"369","K5
(6)","GO:0030312","external encapsulating structure",0.666666666666667,"30/550",0.000100854639495784,0.000836968350286862,0.000486079622671136,"850891/853693/850812/856893",4,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"CC"
"370","K5
(6)","GO:0005576","extracellular region",0.666666666666667,"31/550",0.000115443910384395,0.000836968350286862,0.000486079622671136,"853693/850812/853366/856893",4,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"CC"
"371","K5
(6)","GO:0031225","anchored component of membrane",0.5,"18/550",0.000556005362198853,0.00322483110075335,0.00187286016740666,"850891/850812/856893",3,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"CC"
"372","K5
(6)","GO:0071944","cell periphery",0.833333333333333,"111/550",0.00156461753848394,0.00756231810267235,0.00439190887995491,"850891/853693/855023/850812/856893",5,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"CC"
"373","K5
(6)","GO:0005886","plasma membrane",0.5,"57/550",0.016862711204014,0.0407515520763672,0.023666963093353,"850891/855023/850812",3,"K5 (6)","Bayesian",676000,676,"Bayesian: chain 3",3,5,"CC"
"374","K10
(11)","GO:0005618","cell wall",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"CC"
"375","K10
(11)","GO:0009277","fungal-type cell wall",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"CC"
"376","K10
(11)","GO:0030312","external encapsulating structure",0.363636363636364,"30/550",0.0018274246129046,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"CC"
"377","K10
(11)","GO:0005576","extracellular region",0.363636363636364,"31/550",0.00207602121378236,0.0140131431930309,0.0120190701850558,"852856/853367/856546/850731",4,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"CC"
"378","K10
(11)","GO:0031225","anchored component of membrane",0.272727272727273,"18/550",0.00413429026270169,0.0223251674185891,0.0191482917430394,"853367/856546/850731",3,"K10 (11)","Bayesian",676000,676,"Bayesian: chain 3",3,10,"CC"
"379","K11
(28)","GO:0005783","endoplasmic reticulum",0.5,"61/550",1.20139378756544e-07,5.10918130222462e-06,3.68783011288394e-06,"852751/856595/852857/853580/855458/854170/851246/856313/856854/851462/851891/851226/850519/852675",14,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"CC"
"380","K11
(28)","GO:0016021","integral component of membrane",0.642857142857143,"110/550",1.73033087983724e-07,5.10918130222462e-06,3.68783011288394e-06,"852751/850490/856595/855669/852857/853580/855458/854170/851246/856313/856854/851462/851891/852303/851055/851226/850519/852675",18,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"CC"
"381","K11
(28)","GO:0031224","intrinsic component of membrane",0.678571428571429,"128/550",3.04380020884383e-07,5.10918130222462e-06,3.68783011288394e-06,"852751/850490/850811/856595/855669/852857/853580/855458/854170/851246/856313/856854/851462/851891/852303/851055/851226/850519/852675",19,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"CC"
"382","K11
(28)","GO:0005789","endoplasmic reticulum membrane",0.392857142857143,"38/550",3.64941521587473e-07,5.10918130222462e-06,3.68783011288394e-06,"852751/856595/852857/855458/851246/856313/851462/851891/851226/850519/852675",11,"K11 (28)","Bayesian",676000,676,"Bayesian: chain 3",3,11,"CC"
