,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
YAL022C,-0.265600,-0.095600,-0.305600,-0.145600,-0.225600,-0.395600,-0.455600,0.054400,0.244400,0.294400,0.314400,0.204400,0.234400,0.194400,0.044400,-0.185600,-0.315600,-0.845600,0.004400,-0.125600,0.154400,0.164400,0.414400,0.194400,0.404400,-0.065600,0.324400,0.214400,0.024400,-0.155600,-0.185600,-0.735600,-0.055600,0.054400,0.184400,0.194400,0.194400,0.164400,0.124400,0.114400,0.044400
YCR042C,-0.541200,-0.241200,-0.831200,-0.891200,-0.891200,-0.801200,-0.511200,0.248800,0.518800,0.708800,0.548800,0.778800,0.658800,0.218800,0.068800,-0.531200,-0.581200,-1.131200,-0.321200,-0.271200,0.218800,0.538800,0.708800,0.678800,0.408800,-0.081200,0.238800,0.218800,-0.081200,-0.431200,-0.461200,-0.431200,0.088800,0.038800,0.278800,0.558800,0.388800,0.458800,0.318800,0.358800,-0.221200
YLR254C,0.083700,-0.526300,-0.286300,-0.586300,-0.766300,-0.846300,-0.666300,0.273700,1.063700,1.153700,1.033700,0.753700,0.693700,0.253700,-0.056300,-0.496300,-0.666300,-0.886300,-0.726300,-0.096300,0.113700,0.673700,0.403700,0.783700,0.343700,0.013700,0.073700,-0.106300,-0.576300,-0.386300,-0.736300,-0.336300,-0.406300,0.533700,0.043700,0.353700,0.113700,0.533700,-0.156300,0.283700,-0.266300
YDL039C,0.627600,0.157600,-0.362400,-0.012400,0.427600,0.107600,0.567600,1.077600,0.877600,1.197600,0.887600,0.717600,0.297600,0.227600,-0.242400,-0.232400,-0.522400,-0.742400,-0.042400,0.157600,0.437600,0.517600,0.427600,0.557600,0.197600,-0.302400,-0.242400,-0.182400,-0.292400,-0.692400,-0.592400,-0.812400,-0.302400,-0.452400,-0.322400,0.017600,-0.402400,-0.352400,-0.512400,-0.682400,-1.182400
YJL079C,1.010500,0.830500,0.750500,0.770500,0.550500,0.270500,-0.169500,0.070500,0.010500,0.370500,0.300500,0.040500,-0.089500,-0.309500,-0.329500,-0.789500,-0.659500,-1.229500,-0.589500,-0.639500,-0.199500,0.030500,0.290500,0.180500,0.060500,-0.099500,-0.139500,-0.009500,-0.239500,-0.339500,-0.379500,-0.609500,-0.059500,-0.009500,0.080500,0.440500,0.150500,0.370500,0.080500,0.040500,0.190500
YMR253C,-0.200500,-0.130500,-0.610500,-0.470500,-0.490500,-0.480500,-0.530500,-0.050500,0.149500,0.329500,0.259500,0.299500,0.209500,-0.000500,-0.170500,-0.510500,-0.480500,-0.760500,-0.170500,-0.290500,-0.000500,0.289500,0.449500,0.419500,0.269500,0.129500,0.269500,0.089500,0.069500,-0.180500,-0.110500,-0.490500,0.199500,0.189500,0.329500,0.269500,0.499500,0.299500,0.419500,0.499500,0.189500
YNL298W,0.127300,0.027300,-0.482700,-0.402700,-0.512700,-0.332700,-0.312700,0.077300,0.027300,0.417300,0.347300,0.357300,0.377300,0.327300,0.027300,-0.262700,-0.252700,-0.752700,-0.172700,-0.162700,0.097300,0.197300,0.297300,0.387300,0.287300,-0.092700,0.057300,0.197300,-0.112700,-0.252700,-0.222700,-0.432700,-0.082700,0.007300,0.087300,0.577300,0.237300,0.397300,0.007300,0.017300,-0.122700
YAL040C,0.108500,0.058500,-0.651500,-0.231500,-0.331500,-0.201500,-0.351500,0.098500,-0.011500,0.418500,0.438500,0.568500,0.388500,0.298500,0.038500,-0.311500,-0.231500,-0.721500,-0.161500,-0.291500,-0.001500,0.168500,0.438500,0.478500,0.488500,0.018500,0.138500,0.248500,-0.101500,-0.251500,-0.341500,-0.751500,-0.151500,-0.241500,-0.011500,0.458500,0.158500,0.328500,0.058500,0.018500,-0.071500
YBR200W,-0.384900,-0.304900,-0.514900,-0.404900,-0.394900,-0.514900,-0.334900,0.045100,0.265100,0.315100,0.305100,0.395100,0.445100,0.055100,0.075100,-0.414900,-0.394900,-0.844900,-0.164900,-0.214900,0.015100,0.255100,0.345100,0.415100,0.235100,-0.024900,0.185100,0.185100,0.045100,-0.204900,-0.204900,-0.264900,0.115100,0.015100,0.125100,0.425100,0.255100,0.435100,0.255100,0.465100,-0.084900
YDL138W,0.001000,-0.049000,-0.699000,-0.419000,-0.289000,-0.339000,-0.259000,0.161000,0.351000,0.561000,0.671000,0.651000,0.621000,0.231000,0.041000,-0.529000,-0.379000,-0.859000,-0.389000,-0.519000,-0.049000,0.131000,0.461000,0.481000,0.391000,-0.039000,0.151000,0.161000,-0.019000,-0.369000,-0.299000,-0.569000,-0.239000,-0.139000,-0.019000,0.391000,0.281000,0.401000,0.231000,0.201000,-0.099000
YIL167W,0.031200,-0.138800,0.011200,-0.098800,-0.048800,-0.148800,-0.168800,0.281200,0.591200,0.631200,0.641200,0.591200,0.511200,0.141200,0.101200,-0.258800,-0.408800,-0.548800,-0.148800,0.001200,0.011200,0.381200,0.341200,0.321200,-0.018800,-0.048800,-0.028800,-0.088800,-0.288800,-0.288800,-0.448800,-0.368800,-0.258800,0.031200,-0.088800,-0.008800,-0.118800,0.031200,-0.208800,-0.038800,-0.378800
YBR202W,-0.193200,-0.163200,-1.283200,-1.413200,-1.673200,-1.603200,-1.203200,0.076800,0.466800,0.806800,0.856800,0.906800,0.836800,0.486800,0.216800,-0.453200,-0.783200,-1.363200,-0.603200,-0.473200,0.186800,0.576800,0.826800,0.836800,0.726800,0.306800,0.556800,0.336800,0.046800,-0.443200,-0.483200,-0.603200,-0.013200,0.096800,0.296800,0.766800,0.636800,0.656800,0.506800,0.516800,0.216800
YMR233W,-0.758500,-0.628500,-0.308500,-0.238500,-0.378500,-0.518500,-0.248500,0.131500,0.451500,0.461500,0.531500,0.691500,0.661500,0.301500,0.311500,-0.068500,-0.258500,-0.718500,-0.198500,-0.018500,-0.068500,0.291500,0.251500,0.411500,0.161500,0.001500,0.141500,0.211500,-0.288500,-0.208500,-0.498500,-0.258500,-0.008500,0.021500,0.001500,0.161500,0.101500,0.201500,0.081500,0.341500,-0.248500
YNL160W,0.518800,0.348800,0.168800,0.178800,-0.081200,-0.611200,-0.801200,-0.121200,0.338800,0.418800,0.548800,0.368800,0.388800,0.198800,0.048800,-0.441200,-0.691200,-1.251200,-0.871200,-0.681200,-0.021200,0.208800,0.488800,0.528800,0.358800,0.368800,0.228800,0.228800,-0.291200,-0.341200,-0.581200,-0.651200,-0.041200,0.218800,0.118800,0.528800,0.118800,0.308800,0.078800,0.108800,0.058800
YBR085C-A,0.350000,0.030000,0.200000,-0.010000,-0.030000,-0.320000,-0.170000,0.110000,0.620000,0.280000,0.340000,0.240000,0.310000,0.020000,0.000000,-0.350000,-0.450000,-0.690000,-0.030000,0.000000,-0.210000,0.210000,0.240000,0.320000,0.140000,0.020000,0.010000,-0.110000,-0.210000,-0.190000,-0.410000,-0.590000,-0.030000,0.220000,0.040000,-0.040000,0.130000,0.030000,0.060000,0.210000,-0.290000
YGL201C,-0.131700,-0.051700,-0.611700,-0.611700,-0.791700,-0.691700,-0.781700,0.088300,0.208300,0.528300,0.508300,0.588300,0.638300,0.408300,0.118300,-0.321700,-0.491700,-1.071700,-0.341700,-0.381700,0.028300,0.398300,0.488300,0.588300,0.408300,0.188300,0.318300,0.218300,-0.021700,-0.361700,-0.351700,-0.601700,-0.091700,-0.001700,0.068300,0.508300,0.338300,0.508300,0.288300,0.388300,-0.111700
YJL084C,-0.303400,0.186600,-0.373400,-0.043400,-0.423400,-0.393400,-0.473400,0.116600,-0.063400,0.336600,0.236600,0.376600,0.296600,0.196600,0.056600,-0.413400,-0.203400,-0.773400,-0.183400,-0.373400,-0.023400,0.226600,0.276600,0.376600,0.246600,-0.173400,0.156600,0.126600,0.076600,-0.343400,-0.193400,-0.383400,0.046600,-0.123400,0.106600,0.576600,0.326600,0.416600,0.266600,0.286600,-0.053400
YLR237W,-0.364900,0.155100,-0.144900,0.145100,0.155100,-0.024900,-0.164900,0.445100,0.485100,0.505100,0.495100,0.425100,0.415100,0.245100,0.275100,-0.144900,0.175100,-0.504900,0.185100,-0.334900,0.055100,0.075100,0.265100,0.115100,0.025100,-0.514900,0.005100,0.015100,-0.074900,-0.394900,-0.354900,-0.724900,-0.134900,-0.354900,-0.194900,0.105100,-0.174900,0.125100,-0.134900,-0.014900,-0.134900
YOR127W,-0.179500,0.230500,-0.259500,-0.379500,-0.469500,-0.429500,-0.449500,0.050500,0.020500,0.320500,0.340500,0.610500,0.600500,0.350500,0.190500,-0.229500,-0.229500,-0.789500,-0.099500,-0.169500,0.050500,0.270500,0.430500,0.480500,0.380500,0.030500,0.210500,0.100500,-0.029500,-0.419500,-0.409500,-0.649500,-0.129500,-0.169500,-0.009500,0.290500,0.220500,0.230500,0.130500,0.210500,-0.249500
YOR228C,-0.218500,-0.398500,-0.368500,-0.298500,-0.408500,-0.428500,-0.508500,-0.128500,0.141500,0.141500,0.161500,0.131500,0.171500,0.001500,-0.058500,-0.238500,-0.388500,-0.668500,-0.048500,-0.238500,0.021500,0.311500,0.451500,0.351500,0.281500,0.081500,0.291500,0.071500,0.211500,-0.018500,-0.138500,-0.578500,0.171500,0.191500,0.171500,0.121500,0.391500,0.231500,0.391500,0.541500,0.101500
YDR493W,-0.571700,-0.391700,-0.161700,-0.091700,-0.111700,-0.071700,-0.081700,0.278300,0.568300,0.538300,0.538300,0.538300,0.468300,0.198300,0.238300,-0.301700,-0.391700,-0.461700,-0.271700,0.078300,-0.291700,0.108300,-0.031700,0.258300,0.078300,0.288300,0.208300,0.028300,-0.481700,0.098300,-0.601700,-0.501700,-0.511700,0.318300,-0.261700,0.268300,-0.091700,0.558300,-0.171700,0.328300,-0.131700
YJL044C,-0.367800,0.082200,-0.397800,-0.407800,-0.567800,-0.747800,-0.597800,-0.067800,0.082200,0.252200,0.332200,0.312200,0.532200,0.102200,0.322200,-0.347800,-0.287800,-0.967800,-0.127800,-0.227800,-0.167800,0.252200,0.382200,0.422200,0.222200,0.072200,0.392200,0.202200,0.212200,-0.427800,-0.167800,-0.357800,0.162200,-0.087800,0.062200,0.402200,0.292200,0.442200,0.322200,0.462200,0.002200
YDL044C,-0.344900,-0.304900,-0.174900,0.005100,-0.144900,-0.214900,-0.134900,0.275100,0.405100,0.345100,0.335100,0.345100,0.285100,0.165100,0.035100,-0.034900,-0.144900,-0.224900,-0.064900,0.105100,-0.054900,0.325100,0.235100,0.265100,0.055100,-0.034900,0.035100,0.005100,-0.244900,-0.234900,-0.324900,-0.344900,-0.114900,0.055100,-0.084900,0.075100,-0.014900,0.055100,-0.024900,0.105100,-0.244900
YJL157C,-0.890000,-0.510000,-0.810000,-0.720000,-0.870000,-1.190000,-1.170000,-0.370000,0.140000,0.600000,0.930000,0.970000,0.980000,0.460000,0.310000,-0.310000,-0.600000,-1.240000,-0.650000,-0.790000,-0.150000,0.340000,0.840000,0.910000,0.820000,0.460000,0.510000,0.310000,0.000000,-0.460000,-0.520000,-0.770000,-0.110000,0.110000,0.310000,0.740000,0.680000,0.640000,0.490000,0.520000,0.060000
YKL209C,-0.301500,-0.151500,-0.791500,-0.731500,-1.001500,-1.131500,-1.011500,-0.121500,0.168500,0.398500,0.428500,0.578500,0.588500,0.258500,0.158500,-0.351500,-0.511500,-1.111500,-0.481500,-0.381500,0.008500,0.368500,0.618500,0.638500,0.498500,0.228500,0.308500,0.398500,0.018500,-0.171500,-0.301500,-0.411500,0.148500,0.218500,0.278500,0.638500,0.438500,0.558500,0.378500,0.528500,0.108500
YNL329C,-1.122400,-0.392400,-0.492400,-0.002400,-0.162400,-0.352400,-0.532400,-0.012400,-0.112400,-0.012400,0.087600,0.427600,0.417600,0.227600,0.237600,-0.112400,-0.132400,-0.612400,0.117600,-0.242400,-0.042400,0.077600,0.327600,0.347600,0.297600,-0.002400,0.377600,0.247600,0.287600,-0.212400,-0.142400,-0.462400,0.127600,-0.042400,0.077600,0.197600,0.257600,0.257600,0.347600,0.417600,0.037600
YBL023C,0.075400,0.205400,-0.494600,-0.674600,-1.124600,-1.174600,-1.134600,-0.054600,0.335400,0.705400,0.695400,0.865400,0.825400,0.585400,0.395400,-0.154600,-0.534600,-1.154600,-0.564600,-0.514600,-0.084600,0.485400,0.585400,0.625400,0.555400,0.355400,0.435400,0.205400,0.015400,-0.424600,-0.524600,-0.894600,-0.174600,-0.094600,0.155400,0.325400,0.385400,0.365400,0.355400,0.375400,-0.134600
YDR191W,0.318300,-0.171700,-0.331700,-0.781700,-0.841700,-0.931700,-0.651700,-0.141700,0.538300,0.738300,0.988300,0.768300,0.838300,0.378300,0.178300,-0.411700,-0.571700,-0.801700,-0.591700,-0.531700,-0.061700,0.288300,0.698300,0.628300,0.648300,0.268300,0.298300,0.048300,-0.061700,-0.361700,-0.541700,-0.591700,-0.431700,0.028300,-0.031700,0.088300,0.348300,0.248300,0.258300,0.308300,-0.061700
YHR005C,-0.367100,-0.247100,-0.487100,-0.567100,-0.647100,-0.947100,-0.807100,-0.227100,0.352900,0.572900,0.822900,0.842900,0.892900,0.382900,0.282900,-0.277100,-0.467100,-1.077100,-0.467100,-0.417100,-0.097100,0.402900,0.682900,0.722900,0.542900,0.192900,0.322900,0.192900,-0.147100,-0.337100,-0.577100,-0.597100,-0.157100,0.092900,0.092900,0.362900,0.322900,0.422900,0.172900,0.382900,-0.147100
YOL154W,0.276800,0.236800,-0.083200,-0.033200,-0.193200,-0.303200,-0.353200,0.026800,0.166800,0.206800,0.186800,0.016800,0.236800,-0.003200,0.126800,-0.193200,-0.283200,-0.593200,0.026800,-0.173200,-0.073200,0.066800,0.246800,0.036800,0.056800,-0.203200,0.096800,0.226800,0.036800,-0.033200,-0.133200,-0.483200,-0.033200,0.066800,0.106800,-0.053200,0.146800,0.146800,0.126800,0.276800,0.076800
YEL032W,0.325100,0.175100,-0.564900,-0.714900,-0.904900,-1.004900,-1.004900,-0.344900,-0.074900,0.465100,0.545100,0.595100,0.635100,0.515100,0.155100,-0.194900,-0.364900,-1.014900,-0.434900,-0.474900,-0.114900,0.265100,0.465100,0.555100,0.595100,0.365100,0.445100,0.295100,0.125100,-0.314900,-0.264900,-0.744900,-0.204900,-0.044900,0.085100,0.505100,0.395100,0.445100,0.335100,0.345100,0.155100
YLR274W,0.127300,-0.082700,-0.742700,-0.922700,-1.252700,-1.392700,-1.282700,-0.422700,0.067300,0.597300,0.737300,1.167300,1.037300,0.587300,0.287300,-0.352700,-0.722700,-1.282700,-0.622700,-0.692700,-0.122700,0.327300,0.807300,0.837300,0.747300,0.287300,0.477300,0.407300,0.067300,-0.422700,-0.472700,-0.732700,-0.072700,-0.072700,0.227300,0.557300,0.517300,0.587300,0.507300,0.617300,0.087300
YOR066W,-0.089800,-0.159800,-1.079800,-1.229800,-1.599800,-1.639800,-1.499800,-0.619800,-0.209800,0.840200,1.080200,1.130200,0.940200,0.650200,0.250200,-0.359800,-0.509800,-1.329800,-0.919800,-0.939800,-0.199800,0.220200,0.860200,0.980200,1.030200,0.480200,0.570200,0.470200,0.100200,-0.269800,-0.339800,-0.779800,-0.359800,0.030200,0.300200,1.000200,0.820200,0.850200,0.560200,0.570200,0.400200
YHR075C,0.268800,0.248800,-0.091200,-0.011200,-0.241200,-0.431200,-0.581200,-0.171200,0.118800,-0.101200,0.068800,0.088800,0.228800,-0.011200,0.058800,-0.261200,-0.291200,-0.661200,-0.071200,-0.211200,-0.301200,0.178800,0.208800,0.188800,-0.081200,-0.001200,0.208800,0.228800,0.068800,-0.111200,-0.181200,-0.201200,0.098800,0.188800,0.108800,0.118800,0.148800,0.328800,0.188800,0.548800,0.118800
YDL117W,-1.062000,-0.602000,-0.862000,-0.802000,-0.922000,-1.032000,-1.022000,-0.552000,-0.412000,0.338000,0.878000,1.228000,1.188000,0.708000,0.498000,-0.172000,-0.312000,-0.992000,-0.372000,-0.682000,-0.452000,0.018000,0.708000,0.958000,0.828000,0.468000,0.608000,0.478000,0.188000,-0.342000,-0.422000,-0.702000,-0.302000,-0.262000,-0.022000,0.648000,0.638000,0.718000,0.548000,0.598000,0.058000
YKL185W,-0.474400,-0.684400,-1.394400,-1.154400,-1.624400,-1.344400,-1.694400,-1.124400,-0.714400,0.695600,1.015600,1.205600,0.995600,0.825600,0.355600,-0.104400,-0.464400,-1.084400,-0.884400,-1.304400,-0.604400,0.125600,0.965600,1.205600,1.115600,0.845600,0.705600,0.715600,0.305600,-0.084400,-0.234400,-0.734400,-0.284400,-0.104400,0.325600,1.035600,0.825600,0.915600,0.705600,0.685600,0.525600
YNL188W,-0.476300,-0.376300,-0.276300,-0.236300,-0.406300,-0.466300,-0.496300,-0.236300,-0.156300,0.313700,0.513700,0.903700,0.793700,0.593700,0.393700,-0.056300,-0.346300,-0.436300,-0.446300,-0.096300,-0.456300,0.033700,0.153700,0.643700,0.243700,0.133700,0.173700,0.343700,-0.316300,-0.016300,-0.546300,-0.246300,-0.336300,0.173700,-0.096300,0.353700,0.093700,0.613700,0.013700,0.273700,-0.236300
YPL061W,-0.089000,-0.099000,-0.149000,-0.159000,-0.359000,-0.419000,-0.829000,-0.419000,-0.449000,-0.329000,-0.159000,-0.309000,-0.079000,-0.029000,0.041000,-0.149000,-0.159000,-0.649000,-0.199000,-0.349000,-0.219000,0.041000,0.331000,0.351000,0.491000,0.681000,0.491000,0.421000,0.301000,0.251000,0.071000,-0.359000,0.091000,0.241000,0.071000,0.561000,0.291000,0.411000,0.201000,0.351000,0.271000
YPL158C,-2.037100,-2.007100,-2.067100,-1.877100,-1.947100,-1.887100,-1.897100,-1.757100,-1.277100,0.782900,1.532900,2.032900,1.792900,1.512900,0.872900,0.222900,-0.197100,-0.997100,-1.067100,-1.357100,-1.017100,0.032900,1.132900,1.672900,1.582900,1.282900,1.002900,1.042900,0.492900,-0.127100,-0.367100,-0.697100,-0.587100,-0.257100,0.192900,1.292900,1.172900,1.322900,1.022900,0.962900,0.462900
YBR054W,0.214100,0.064100,-0.525900,-0.745900,-1.405900,-2.015900,-1.955900,-0.565900,0.474100,0.774100,0.994100,1.024100,1.004100,0.694100,0.474100,-0.185900,-0.705900,-1.355900,-0.885900,-0.945900,-0.275900,0.384100,0.864100,0.874100,0.754100,0.594100,0.504100,0.504100,0.014100,-0.245900,-0.615900,-0.855900,-0.085900,0.144100,0.314100,0.574100,0.464100,0.604100,0.414100,0.484100,0.164100
YJL159W,0.497600,-0.032400,-0.052400,-0.132400,-0.322400,-0.332400,-0.602400,-0.232400,-0.142400,0.057600,0.267600,0.137600,0.287600,0.387600,0.297600,0.247600,-0.092400,-0.162400,-0.182400,-0.292400,-0.172400,-0.102400,0.157600,0.307600,0.307600,0.767600,0.307600,0.257600,-0.102400,0.137600,-0.232400,-0.602400,-0.322400,-0.112400,-0.312400,0.197600,-0.102400,0.147600,-0.092400,-0.062400,0.027600
YOR018W,0.027300,0.137300,-0.202700,-0.062700,-0.442700,-0.502700,-0.702700,-0.342700,-0.322700,0.097300,0.237300,0.537300,0.457300,0.267300,0.117300,-0.232700,-0.352700,-0.682700,-0.182700,-0.482700,-0.292700,-0.032700,0.357300,0.467300,0.337300,-0.062700,0.277300,0.297300,0.127300,-0.242700,-0.182700,-0.442700,-0.022700,-0.002700,0.057300,0.367300,0.387300,0.397300,0.357300,0.457300,0.027300
YDL179W,-1.657300,-1.707300,-1.647300,-1.707300,-1.737300,-1.657300,-1.777300,-1.677300,-1.057300,0.372700,1.452700,1.782700,1.832700,1.272700,0.852700,0.242700,-0.327300,-1.047300,-0.827300,-1.127300,-0.977300,-0.207300,1.002700,1.382700,1.472700,1.052700,1.042700,0.912700,0.452700,-0.017300,-0.407300,-0.627300,-0.537300,-0.207300,-0.017300,0.942700,1.022700,1.192700,0.972700,1.162700,0.532700
YGR042W,0.049000,0.269000,0.099000,0.109000,-0.051000,-0.381000,-0.511000,-0.141000,0.089000,0.109000,0.249000,0.239000,0.509000,0.349000,0.459000,-0.011000,-0.261000,-0.691000,-0.131000,-0.021000,-0.271000,-0.021000,-0.051000,0.179000,-0.011000,0.009000,0.259000,0.329000,-0.161000,-0.031000,-0.571000,-0.341000,-0.211000,0.039000,-0.181000,0.219000,-0.071000,0.409000,0.019000,0.279000,-0.151000
YJL194W,0.547100,0.167100,-0.542900,-0.812900,-0.922900,-0.642900,-0.682900,-0.582900,-0.302900,0.537100,1.037100,1.107100,0.987100,0.657100,0.377100,-0.402900,-0.252900,-0.912900,-0.232900,-0.582900,-0.232900,-0.012900,0.637100,0.737100,0.787100,0.357100,0.377100,0.117100,-0.052900,-0.472900,-0.502900,-0.852900,-0.582900,-0.402900,-0.202900,0.417100,0.467100,0.447100,0.317100,0.197100,-0.082900
YLR273C,0.497800,0.417800,-0.282200,-0.642200,-1.002200,-1.232200,-1.262200,-0.972200,-0.482200,0.357800,0.797800,1.127800,1.177800,0.627800,0.507800,-0.212200,-0.422200,-0.932200,-0.712200,-0.972200,-0.602200,-0.132200,0.557800,0.727800,0.617800,0.187800,0.467800,0.487800,0.137800,-0.312200,-0.412200,-0.592200,-0.342200,-0.132200,-0.062200,0.617800,0.407800,0.677800,0.467800,0.667800,0.177800
YBR083W,-0.823900,-0.433900,-0.653900,-0.553900,-0.893900,-0.913900,-1.143900,-0.873900,-1.003900,-0.063900,0.306100,0.686100,0.736100,0.736100,0.536100,0.116100,0.036100,-0.693900,-0.523900,-0.633900,-0.363900,0.006100,0.456100,0.756100,0.736100,0.506100,0.526100,0.556100,0.206100,-0.133900,-0.253900,-0.433900,-0.143900,0.086100,0.216100,0.826100,0.626100,0.726100,0.446100,0.506100,0.206100
YBR157C,-0.091500,-0.241500,-0.531500,-0.591500,-1.041500,-1.141500,-1.261500,-1.011500,-0.821500,-0.601500,-0.401500,-0.041500,0.188500,0.088500,0.078500,-0.221500,-0.281500,-0.741500,-0.381500,-0.451500,-0.561500,-0.151500,0.118500,0.458500,0.458500,0.328500,0.568500,0.648500,0.568500,0.398500,0.168500,0.028500,0.258500,0.438500,0.438500,0.868500,0.768500,1.048500,0.808500,1.088500,0.748500
YDR180W,-0.039000,0.481000,0.001000,0.041000,-0.409000,-0.459000,-0.659000,-0.069000,-0.129000,0.071000,-0.009000,0.561000,0.691000,0.431000,0.421000,-0.179000,-0.159000,-0.719000,0.011000,-0.329000,-0.009000,0.071000,0.231000,0.231000,0.141000,-0.189000,0.231000,0.161000,0.121000,-0.369000,-0.259000,-0.449000,0.121000,-0.249000,-0.059000,0.191000,0.101000,0.181000,0.191000,0.351000,-0.289000
YER150W,1.929300,1.329300,0.829300,0.509300,0.119300,-0.350700,-0.600700,-0.310700,-0.370700,-0.170700,-0.170700,-0.190700,-0.120700,0.099300,-0.050700,-0.210700,-0.220700,-0.690700,-0.160700,-0.610700,-0.520700,-0.170700,-0.110700,-0.130700,-0.060700,0.099300,0.199300,0.299300,0.239300,-0.040700,-0.220700,-0.650700,-0.150700,-0.060700,-0.090700,-0.260700,0.169300,0.029300,0.279300,0.389300,0.179300
YGR222W,-0.225900,0.114100,-0.125900,-0.095900,-0.475900,-0.685900,-0.745900,-0.275900,0.064100,-0.085900,-0.025900,0.164100,0.424100,0.374100,0.454100,0.014100,-0.255900,-0.525900,-0.215900,-0.165900,-0.375900,0.024100,-0.015900,0.114100,-0.045900,-0.065900,0.304100,0.594100,0.034100,0.124100,-0.285900,-0.085900,0.124100,0.284100,0.114100,0.124100,0.034100,0.324100,0.274100,0.644100,0.054100
YKL062W,-0.724100,-0.674100,-0.704100,-0.474100,-0.494100,-0.534100,-0.764100,-0.494100,-0.534100,-0.174100,0.005900,0.555900,0.655900,0.675900,0.405900,0.085900,-0.094100,-0.574100,-0.294100,-0.544100,-0.444100,-0.214100,0.125900,0.345900,0.435900,0.375900,0.515900,0.525900,0.315900,-0.074100,-0.174100,-0.444100,-0.034100,0.075900,0.065900,0.605900,0.415900,0.655900,0.555900,0.645900,0.415900
YNL046W,-0.832700,-1.072700,-0.782700,-0.912700,-0.682700,-0.792700,-0.882700,-0.842700,-0.382700,-0.332700,0.367300,0.587300,0.857300,0.747300,0.387300,0.127300,-0.242700,-0.512700,-0.192700,-0.242700,-0.392700,-0.262700,0.117300,0.437300,0.797300,0.797300,0.767300,0.687300,0.147300,0.487300,-0.102700,-0.482700,-0.402700,0.287300,-0.092700,0.287300,0.367300,0.677300,0.387300,0.717300,0.407300
YNL328C,-0.989000,-0.529000,-0.509000,-0.219000,-0.519000,-0.469000,-0.699000,-0.449000,-0.629000,-0.029000,0.211000,0.681000,0.631000,0.551000,0.271000,-0.019000,-0.119000,-0.749000,-0.309000,-0.289000,-0.439000,-0.149000,0.021000,0.411000,0.401000,0.341000,0.441000,0.381000,0.311000,-0.029000,0.041000,-0.269000,-0.049000,-0.009000,0.051000,0.461000,0.471000,0.631000,0.411000,0.551000,0.201000
